name,neighborhood,address,url,latitude,longitude,image,tags,categories
Fat’s Chicken & Waffles,Central District,"2726 E Cherry St, Seattle, WA 98122",https://intentionalist.com/b/fats-chicken-waffles/,47.6081754,-122.2964636,https://intentionalist.com/wp-content/uploads/2019/02/slider2-150x150.jpg,"['Black-Owned', 'LGBTQ-Owned', 'Minority-Owned', 'Woman-Owned']",['Brunch']
Buddha Bruddah,Beacon Hill,"2201 Rainier Ave S, Seattle, WA 98144",https://intentionalist.com/b/buddha-bruddah/,47.5834894,-122.3023438,https://intentionalist.com/wp-content/uploads/2019/02/o-54-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Cafe']
Arosa Cafe,Madison Park,"3121 E Madison St #101, Seattle, WA 98112",https://intentionalist.com/b/arosa-cafe/,47.6262604,-122.2914375,https://intentionalist.com/wp-content/uploads/2019/02/o-49-1-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Cafe']
Corte Fino,Beacon Hill,"6721 Martin Luther King Jr Way S, Seattle, WA 98118",https://intentionalist.com/b/corte-fino/,47.5419404,-122.2841002,https://intentionalist.com/wp-content/uploads/2019/02/corte-fino-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned']",['Catering']
Earl’s Cuts & Styles,Central District,"1162 23rd Ave, Seattle, WA 98122",https://intentionalist.com/b/earls-cuts-styles/,47.6126619,-122.3024154,https://intentionalist.com/wp-content/uploads/2019/02/22382490_520633624955625_1515656731737501486_o-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Barber Shop']
Nacho Mama’s Tamales,"Seattle, WA",645 NW 45th St Seattle WA 98117,https://intentionalist.com/b/nacho-mamas-tamales/,47.6612708,-122.3656656,https://intentionalist.com/wp-content/uploads/2019/01/Tamale_Large-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
Foundation CrossFit,,"1415 12th Ave, Seattle, WA 98122",https://intentionalist.com/b/foundation-crossfit/,47.6136324,-122.3171787,https://intentionalist.com/wp-content/uploads/2019/01/o-53-150x150.jpg,"['LGBTQ-Owned', 'Minority-Owned']",['Gyms & Yoga']
Jacob Willard Home,Hillman City,"5600 Rainier Ave S Suite-D, Seattle, WA 98118",https://intentionalist.com/b/jacob-willard-home/,47.5517768,-122.2776526,https://intentionalist.com/wp-content/uploads/2019/01/JacobWillard_Records_Kelly-O-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Furniture']
Damoori Kitchen,Magnolia,"3101 W Jameson St, Seattle, WA 98199",https://intentionalist.com/b/damoori-kitchen/,47.6598745,-122.3977347,https://intentionalist.com/wp-content/uploads/2019/01/large.-150x150.jpeg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
Apropos Salon & Barber,First Hill,"900 Madison St, Seattle, WA 98104",https://intentionalist.com/b/apropos-salon/,47.6088816,-122.3268976,https://intentionalist.com/wp-content/uploads/2019/01/apropos-salon-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Cowen Park Grocery,Ravenna,"1217 NE Ravenna Blvd, Seattle, WA 98105",https://intentionalist.com/b/cowen-park-cafe/,47.671142,-122.3145154,https://intentionalist.com/wp-content/uploads/2019/01/o-54-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Cafe']
Aya Tiffany Sato,"Seattle, WA","Seattle, WA, USA",https://intentionalist.com/b/aya-tiffany-sato/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2019/01/18519896_1603496349682690_6136990203392201027_n-150x150.jpg,"['LGBTQ-Owned', 'Minority-Owned', 'Woman-Owned']",['Other Services']
Canton Noodle House,Hillman City,"6008 Martin Luther King Jr Way S, Seattle, WA 98118",https://intentionalist.com/b/canton-noodle-house/,47.5475499,-122.2846347,https://intentionalist.com/wp-content/uploads/2019/01/canton-noodle-house-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
The Ride,Eastlake,"112 E Lynn St, Seattle, WA 98102",https://intentionalist.com/b/the-ride/,47.6399059,-122.326285,https://intentionalist.com/wp-content/uploads/2019/01/the-ride_website-150x150.jpg,"['Black-Owned', 'LGBTQ-Owned', 'Minority-Owned', 'Woman-Owned']",['Gyms & Yoga']
Mashiko,West Seattle,"4725 California Ave SW, Seattle, WA 98116",https://intentionalist.com/b/mashiko/,47.5603684,-122.3869768,https://intentionalist.com/wp-content/uploads/2019/01/mashiko_facebook-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Muaythai Iyarin,Ballard,"1404 NW 49th St, Seattle, WA 98107",https://intentionalist.com/b/muaythai-iyarin/,47.6644458,-122.3736361,https://intentionalist.com/wp-content/uploads/2019/01/muythai-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Gyms & Yoga']
Cafe Selam,Central District,"2715 E Cherry St, Seattle, WA 98122",https://intentionalist.com/b/cafe-selam/,47.6077983,-122.2970941,https://intentionalist.com/wp-content/uploads/2019/01/o-55-1-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Sea Monster Lounge,Wallingford,"2202 N 45th St, Seattle, WA 98103",https://intentionalist.com/b/sea-monster-lounge/,47.6615064,-122.3323427,https://intentionalist.com/wp-content/uploads/2019/01/people-150x150.jpg,['Minority-Owned'],['Bars']
Noren Sushi Kitchen & Bar,Capitol Hill,"320 E Pike St, Seattle, WA 98122",https://intentionalist.com/b/noren-sushi-kitchen-bar/,47.6142987,-122.3270623,https://intentionalist.com/wp-content/uploads/2018/12/o-27-1-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Koku Cafe and Market,Queen Anne,"1417 Queen Anne Ave N #101b, Seattle, WA 98109",https://intentionalist.com/b/koku-cafe-and-market/,47.6319104,-122.3570757,https://intentionalist.com/wp-content/uploads/2018/12/37678300_1810056272417404_9220889528577818624_o-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Bakeries']
Golas Kitchen,Queen Anne,"501 2nd Ave W #100, Seattle, WA 98199",https://intentionalist.com/b/golas-kitchen/,47.6234619,-122.3596787,https://intentionalist.com/wp-content/uploads/2018/12/golas-kitchen_facebook-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
The Gokan by Musashi,Capitol Hill,"954 E Union St, Seattle, WA 98122",https://intentionalist.com/b/the-gokan-by-musashi/,47.6132874,-122.3198192,https://intentionalist.com/wp-content/uploads/2018/12/gokan_website-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Tenoch Mexican Grill,Pioneer Square,"208 5th Ave S, Seattle, WA 98104",https://intentionalist.com/b/tenoch-mexican-grill/,47.6005451,-122.3273617,https://intentionalist.com/wp-content/uploads/2018/12/tenoch_website-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Restaurants']
Urban Nail Box,Ballard,"1417 NW 54th St #300, Seattle, WA 98107",https://intentionalist.com/b/urban-nail-box/,47.6676355,-122.3747719,https://intentionalist.com/wp-content/uploads/2018/12/NxzxuoTpCtEeAcV9LKw-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Browlick Wax Studio,Capitol Hill,"1318 E Pine St, Seattle, WA 98122",https://intentionalist.com/b/browlick-wax-studio/,47.6154478,-122.3144783,https://intentionalist.com/wp-content/uploads/2018/12/browlick_facebook-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Noah Salon,University District,"5522 Roosevelt Way NE, Seattle, WA 98105",https://intentionalist.com/b/noah-salon/,47.6692466,-122.3171933,https://intentionalist.com/wp-content/uploads/2018/12/noah-salon_facebook-150x150.jpg,['Minority-Owned'],['Beauty & Spa']
Sizzle and Crunch,University District,"1313 NE 42nd St, Seattle, WA 98105",https://intentionalist.com/b/sizzle-and-crunch/,47.6582075,-122.3136459,https://intentionalist.com/wp-content/uploads/2018/12/sizzle-and-crunch_facebook-150x150.jpg,['Minority-Owned'],['Restaurants']
Manu’s Tacos,Pioneer Square,"240 2nd Ave S, Seattle, WA 98104",https://intentionalist.com/b/manus-tacos/,47.600248,-122.3311906,https://intentionalist.com/wp-content/uploads/2018/11/Manus-Tacos-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Catering']
Frelard Tamales,Greenlake,"6412 Latona Ave NE, Seattle, WA 98115",https://intentionalist.com/b/frelard-tamales/,47.6756763,-122.3252185,https://intentionalist.com/wp-content/uploads/2018/11/Frelard-Tamales-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'LGBTQ-Owned', 'Minority-Owned']",['Catering']
Amazing Thai Lao Cuisine,Beacon Hill,"6727 Martin Luther King Jr Way S, Seattle, WA 98118",https://intentionalist.com/b/amazing-thai-lao-cuisine/,47.5416627,-122.283896,https://intentionalist.com/wp-content/uploads/2018/11/amazing-thai-lao-cuisine-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Conscious Eatery,Georgetown,"5620 6th Ave S, Seattle, WA 98108",https://intentionalist.com/b/conscious-eatery/,47.551993,-122.3264033,https://intentionalist.com/wp-content/uploads/2018/11/conscious-eatery_facebook2-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Cafe']
Joyce’s Market & Cafe,Central District,"2717 E Union St, Seattle, WA 98122",https://intentionalist.com/b/joyces-market-cafe/,47.6127605,-122.2968395,https://intentionalist.com/wp-content/uploads/2018/11/ZRkeF98SHy2fQ4txGmUQ-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Cafe']
Night Light Nail Salon,Wallingford,"250 NE 45th St, Seattle, WA 98105",https://intentionalist.com/b/night-light-nail-salon/,47.661505,-122.3260181,https://intentionalist.com/wp-content/uploads/2018/11/15896276_1416405998391579_434506279853511339_o-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Tai Tung Restaurant,Chinatown ID,"655 S King St, Seattle, WA 98104",https://intentionalist.com/b/tai-tung-restaurant/,47.5981977,-122.3247386,https://intentionalist.com/wp-content/uploads/2018/11/tai-tung-website-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
That Brown Girl Cooks,"Seattle, WA","Seattle, WA",https://intentionalist.com/b/that-brown-girl-cooks/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2018/11/That-Brown-Girl-Cooks-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
Mae Phim Thai – Pike Street,Downtown,"213 Pike St, Seattle, WA 98101",https://intentionalist.com/b/mae-phim-thai/,47.6094573,-122.3382114,https://intentionalist.com/wp-content/uploads/2018/11/mae-phim_facebook-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Fifty Four Sixteen,Ballard,"5315 22nd Ave NW, Seattle, WA 98107",https://intentionalist.com/b/fifty-four-sixteen/,47.6672644,-122.3849019,https://intentionalist.com/wp-content/uploads/2018/11/22449997_1484000774970283_7260513165486318429_n-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Shopping']
Sake Nomi,Pioneer Square,"76 S Washington St, Seattle, WA 98104",https://intentionalist.com/b/sake-nomi/,47.6009926,-122.3350287,https://intentionalist.com/wp-content/uploads/2018/11/sake-nomi_facebook-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
Saigon Vietnam Deli,Chinatown ID,"1237 S Jackson St, Seattle, WA 98144",https://intentionalist.com/b/saigon-deli/,47.5990153,-122.3155425,https://intentionalist.com/wp-content/uploads/2018/11/saigon_facebook-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Bakeries']
Main Street Gyros,Pioneer Square,"301 2nd Ave Ext S, Seattle, WA 98104",https://intentionalist.com/b/main-street-gyros/,47.6001757,-122.330852,https://intentionalist.com/wp-content/uploads/2018/11/Main-Street-Gyros-150x150.jpg,['Minority-Owned'],['Restaurants']
Green Leaf Vietnamese Restaurant,Chinatown ID,"418 8th Ave S, Seattle, WA 98104",https://intentionalist.com/b/green-leaf-vietnamese-restaurant/,47.5985935,-122.3222506,https://intentionalist.com/wp-content/uploads/2018/11/green-leaf-facebook1-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Cherry Street Public House,Pioneer Square,"210 Occidental Ave S, Seattle, WA 98104",https://intentionalist.com/b/cherry-street-public-house/,47.6005316,-122.3326368,https://intentionalist.com/wp-content/uploads/2018/11/public-house_facebook-150x150.jpg,"['Family-Owned', 'Minority-Owned']","['Coffee, Tea & Juice']"
The Postman,Central District,"1143 Martin Luther King Jr Way, Seattle, WA 98122",https://intentionalist.com/b/the-postman/,47.6125301,-122.2964807,https://intentionalist.com/wp-content/uploads/2018/11/postman_website-150x150.png,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Native-Owned', 'Woman-Owned']",['Other Services']
Mawadda Cafe,Rainier Valley,"4433 S Graham St, Seattle, WA 98118",https://intentionalist.com/b/mawadda-cafe/,47.5457465,-122.2766889,https://intentionalist.com/wp-content/uploads/2018/10/mawadda_facebook-150x150.jpg,['Minority-Owned'],['Cafe']
Yoroshiku,Wallingford,"1911 N 45th St, Seattle, WA 98103",https://intentionalist.com/b/yoroshiku/,47.6611844,-122.3345071,https://intentionalist.com/wp-content/uploads/2018/10/Yoroshiku-150x150.jpg,['Minority-Owned'],['Restaurants']
Ma’ono,West Seattle,"4437 California Ave SW, Seattle, WA 98116",https://intentionalist.com/b/maono/,47.5636237,-122.3870772,https://intentionalist.com/wp-content/uploads/2018/10/Maono-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Kisaku Sushi,Wallingford,"2101 N 55th St #100, Seattle, WA 98103",https://intentionalist.com/b/kisaku-sushi/,47.6685678,-122.3332824,https://intentionalist.com/wp-content/uploads/2018/10/Kisaku-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Velo Bike Shop,Downtown,"2151 6th Ave, Seattle, WA 98121",https://intentionalist.com/b/velo-bike-shop/,47.6155656,-122.3409407,https://intentionalist.com/wp-content/uploads/2018/10/velo_facebook-150x150.jpg,['Minority-Owned'],['Other Services']
Moksha,Chinatown ID,"670 S King St, Seattle, WA 98104",https://intentionalist.com/b/moksha/,47.5984789,-122.3240924,https://intentionalist.com/wp-content/uploads/2018/10/moksha-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Art Galleries']
Cafe Opla,Downtown,"2200 Alaskan Way Suite 120, Seattle, WA 98121",https://intentionalist.com/b/cafe-opla/,47.6111986,-122.3477839,https://intentionalist.com/wp-content/uploads/2018/10/IMG_9186-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Cafe']
Alice’s Floral Designs,Chinatown ID,"617 S King St, Seattle, WA 98104",https://intentionalist.com/b/alices-floral-designs/,47.598183,-122.325544,https://intentionalist.com/wp-content/uploads/2018/10/alices-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Florists']
United Reprographics,Industrial District,"1750 4th Ave S, Seattle, WA 98134",https://intentionalist.com/b/united-reprographics/,47.5865848,-122.3286469,https://intentionalist.com/wp-content/uploads/2018/10/United-Reprographics-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Other Services']
Oriental Mart,Downtown,"1506 Pike Place Market, Seattle, WA 98101",https://intentionalist.com/b/oriental-mart/,47.6089055,-122.3406892,https://intentionalist.com/wp-content/uploads/2018/10/Oriental-Mart-5-20-19-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']","['Grocery, Markets & Convenience Stores']"
Umma’s Lunch Box,Downtown,"1301 5th Avenue Seattle, WA 98101",https://intentionalist.com/b/ummas-lunch-box/,47.6088539,-122.3343304,https://intentionalist.com/wp-content/uploads/2018/10/ummas-150x150.jpg,['Minority-Owned'],['Restaurants']
Project 968,West Seattle,"4617 37th Ave SW Seattle, WA 98126",https://intentionalist.com/b/project-968/,47.5615243,-122.3789936,https://intentionalist.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-03-at-12.36.21-PM-150x150.png,"['Black-Owned', 'Minority-Owned']",['Gyms & Yoga']
Despi Delite Bakery,Beacon Hill,"2701 15th Ave S, Seattle, WA 98144",https://intentionalist.com/b/despi-delite-bakery/,47.5793298,-122.3136509,https://intentionalist.com/wp-content/uploads/2018/10/despi-delite-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Bakeries']
Thanh Vi,University District,"4226 University Way NE Seattle, WA 98105",https://intentionalist.com/b/thanh-vi/,47.6591327,-122.3128986,https://intentionalist.com/wp-content/uploads/2018/09/thanhvi_universitydistrict-150x150.jpg,"['Family-Owned', 'Minority-Owned']",['Restaurants']
Wann Yen,University District,"1313 NE 43rd St Seattle, WA 98105",https://intentionalist.com/b/wann-yen/,47.659693,-122.3136637,https://intentionalist.com/wp-content/uploads/2018/09/wann-yen-150x150.jpg,['Minority-Owned'],['Restaurants']
Cedars of Lebanon,University District,"1319 NE 43rd St, Seattle WA 98105",https://intentionalist.com/b/cedars-of-lebanon/,47.6595537,-122.3134003,https://intentionalist.com/wp-content/uploads/2018/09/aI8ZoyjvRTyNZy4zYCXeMA-150x150.jpg,"['Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
City Sweats – Madison Park,Madison Park,"1928 43rd Ave E, Seattle, WA 98112",https://intentionalist.com/b/city-sweats-madison-park/,47.6368655,-122.2768839,https://intentionalist.com/wp-content/uploads/2018/09/City-Sweats-Madison-Park-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Armoire,Capitol Hill,"505 1st Ave S Suite 100, Seattle, WA‎",https://intentionalist.com/b/armoire/,47.5974244,-122.3347174,https://intentionalist.com/wp-content/uploads/2018/08/armoire_facebook-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Shopping']
HIIT Lab Fitness Studio,West Seattle,"6417 Fauntleroy Way SW, Seattle, WA 98136",https://intentionalist.com/b/hiit-lab-fitness-studio/,47.5454527,-122.3854448,https://intentionalist.com/wp-content/uploads/2018/08/HIIT-facebook-150x150.jpg,"['Minority-Owned', 'Woman-Owned']",['Gyms & Yoga']
Cafe Con Leche,SoDo,"2901 1st Ave S, Seattle, WA 98134",https://intentionalist.com/b/cafe-con-leche/,47.5775355,-122.334701,https://intentionalist.com/wp-content/uploads/2018/08/con-leche-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Cafe']
Benito’s Ice Cream,Beacon Hill,"2601 17th Ave S, Seattle, WA 98144",https://intentionalist.com/b/benitos-ice-cream/,47.5797496,-122.311414,https://intentionalist.com/wp-content/uploads/2018/08/IMG_7220-150x150.jpg,['Minority-Owned'],['Dessert']
Haute Dogs,Beacon Hill,"2601 17th Ave S, Seattle, WA 98144",https://intentionalist.com/b/haute-dogs/,47.5797496,-122.311414,https://intentionalist.com/wp-content/uploads/2018/08/Jason-Haute-Dogs_08AUG2018-e1533742299338-150x150.jpg,['Minority-Owned'],['Food Trucks']
Casa Patrón,Roosevelt,"805 NE 65th St, Seattle, WA 98115",https://intentionalist.com/b/casa-patron/,47.6756849,-122.3195342,https://intentionalist.com/wp-content/uploads/2018/08/Casa-Patron_FB-150x150.jpg,"['Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
El Sirenito,Georgetown,"5901 Airport Way S Seattle, WA 98108",https://intentionalist.com/b/el-sirenito/,47.5499846,-122.3179497,https://intentionalist.com/wp-content/uploads/2018/08/El-Sirenito_FB-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Bars']
Fonda la Catrina,Georgetown,"5905 Airport Way S, Seattle, WA 98108",https://intentionalist.com/b/fonda-la-catrina/,47.5499096,-122.3177805,https://intentionalist.com/wp-content/uploads/2018/08/Fonda-La-Catrina_FB-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Restaurants']
Villa Escondida,Belltown,"2203 1st Ave, Seattle, WA 98121",https://intentionalist.com/b/villa-escondida/,47.6125556,-122.3456531,https://intentionalist.com/wp-content/uploads/2018/08/Villa-Escondida_Website-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Restaurants']
Taqueria Cantina,Belltown,"2630 1st Ave Seattle, WA 98121",https://intentionalist.com/b/taqueria-cantina/,47.6158544,-122.3501909,https://intentionalist.com/wp-content/uploads/2018/08/Taqueria-Cantina_FB-150x150.jpg,"['Latino-Owned', 'LGBTQ-Owned', 'Minority-Owned']",['Restaurants']
Cafetal Quilombo Cafe,Beacon Hill,"4343 15th Ave S Seattle, WA 98108",https://intentionalist.com/b/cafetal-quilombo-cafe/,47.5640809,-122.3137957,https://intentionalist.com/wp-content/uploads/2018/08/Cafetal-Quilombo-Cafe_FB-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Cafe']
Carnitas Michoacan,Beacon Hill,"2503 Beacon Ave S, Seattle, WA 98144",https://intentionalist.com/b/carnitas-michoacan/,47.5807964,-122.3138841,https://intentionalist.com/wp-content/uploads/2018/08/Carnitas-Michoacan_FB-150x150.jpg,"['Family-Owned', 'Latino-Owned', 'Minority-Owned']",['Restaurants']
El Quetzal,Beacon Hill,"3211 Beacon Ave S, Seattle, WA 98144",https://intentionalist.com/b/el-quetzal/,47.5746832,-122.3092788,https://intentionalist.com/wp-content/uploads/2018/08/el-quetzal-150x150.jpg,"['Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Asadero Ballard,Ballard,"5405 Leary Ave NW, Seattle, WA 98107",https://intentionalist.com/b/asadero-ballard/,47.6668883,-122.3827753,https://intentionalist.com/wp-content/uploads/2018/08/Asadero-Ballard_FB-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Restaurants']
Tres Lecheria,Wallingford,"2315 N 45th St Seattle, WA 98103",https://intentionalist.com/b/tres-lecheria/,47.6612064,-122.3305308,https://intentionalist.com/wp-content/uploads/2018/08/dQlQq7oR3anFlms2FQx0Q-150x150.jpg,"['Latino-Owned', 'LGBTQ-Owned', 'Minority-Owned']",['Bakeries']
